iter	RMSE
250	0.01182322339
251	0.0118076361
252	0.01179823105
253	0.0117770976
254	0.01176948457
255	0.01176017628
256	0.01175195963
257	0.01173906335
258	0.01173076199
259	0.01171948458
260	0.01170438729
261	0.01170322125
262	0.01169555521
263	0.01167862337
264	0.01167684715
265	0.01166314354
266	0.01165484761
267	0.01164100298
268	0.01163863108
269	0.01162785996
270	0.0116142149
271	0.01161305763
272	0.01161199862
273	0.01159891912
274	0.01159814015
275	0.01158638173
276	0.01157568209
277	0.01156230501
278	0.01154807506
279	0.01153494948
280	0.01152250273
281	0.01151442874
282	0.01151366608
283	0.0114950064
284	0.01148505604
285	0.01147518735
286	0.01146998578
287	0.01145792608
288	0.01144731395
289	0.01144325974
290	0.01143249301
291	0.01143179786
292	0.01141663153
293	0.01140609466
294	0.01139228484
295	0.01139135468
296	0.01138120624
297	0.01138059515
298	0.01136131647
299	0.01136064541
300	0.01134287132
301	0.0113308834
302	0.01132161278
303	0.01131207531
304	0.01130343777
305	0.0113028983
306	0.0112956324
307	0.01128641491
308	0.01127546397
309	0.01126656343
310	0.01125793685
311	0.01125748233
312	0.01125699844
313	0.01124178674
314	0.01122784574
315	0.01121182747
316	0.01120202981
317	0.01120143035
318	0.01119559522
319	0.0111792524
320	0.01117884875
321	0.01116987442
322	0.01116948533
323	0.01116198417
324	0.01115107709
325	0.01113997897
326	0.01113104591
327	0.01113060791
328	0.0111302487
329	0.01111871411
330	0.01110856899
331	0.01109384148
332	0.01108624495
333	0.01107646539
334	0.01106907235
335	0.01106865793
336	0.01105994912
337	0.01105297302
338	0.01103735617
339	0.01103039482
340	0.01102240818
341	0.01102115925
342	0.01102079896
343	0.01100630291
344	0.01099847222
345	0.01099812358
346	0.01099291657
347	0.01098142967
348	0.01097426399
349	0.01096655888
350	0.01095846453
351	0.01095263257
352	0.01094656006
353	0.01093594004
354	0.01092353181
355	0.0109178068
356	0.01091140909
357	0.01089896137
358	0.01088768391
359	0.01087963526
360	0.010874934
361	0.01087461568
362	0.01086301214
363	0.01084877703
364	0.01084127546
365	0.01083552988
366	0.01083512778
367	0.01082718796
368	0.01081982395
369	0.01080609479
370	0.01079918413
371	0.01079066489
372	0.01078454923
373	0.01077929359
374	0.01077173105
375	0.01077140291
376	0.01075711037
377	0.01074940038
378	0.01073647363
379	0.01073297704
380	0.01073067605
381	0.01072340565
382	0.01072309385
383	0.01071587565
384	0.01070926318
385	0.010708963
386	0.01070231651
387	0.01069477512
388	0.01068278467
389	0.01067209518
390	0.01067123108
391	0.01065223924
392	0.01064487869
393	0.01062905237
394	0.01061806226
395	0.01061281878
396	0.01059587723
397	0.01058940646
398	0.01058390247
399	0.01057908575
400	0.01057252643
401	0.01057005281
402	0.01056977269
403	0.01056950155
404	0.01056409284
405	0.01055775845
406	0.01055168571
407	0.0105514259
408	0.01053836
409	0.01052320002
410	0.01051396539
411	0.01050630375
412	0.01050013489
413	0.01049060452
414	0.01048447921
415	0.01047888444
416	0.01046255111
417	0.01045015199
418	0.01044856848
419	0.01044831858
420	0.01044274699
421	0.01043834003
422	0.01043251535
423	0.01042659527
424	0.01042485663
425	0.01040718111
426	0.01039690447
427	0.01039151872
428	0.01038726846
429	0.01038180799
430	0.01037419762
431	0.01037206633
432	0.01036668059
433	0.01036134531
434	0.01035742939
435	0.01035091456
436	0.0103454475
437	0.01033728248
438	0.01032968852
439	0.0103244971
440	0.01031832442
441	0.01031809881
442	0.01031211266
443	0.01030745788
444	0.01030548147
445	0.01029962173
446	0.01029426476
447	0.01028631497
448	0.01028165338
449	0.01028141448
450	0.01027784667
451	0.01026891241
452	0.01025808327
453	0.01025254168
454	0.01024878818
455	0.01024787323
456	0.01024766311
457	0.01024046533
458	0.01023075221
459	0.01021968356
460	0.01021468511
461	0.01020960314
462	0.01020513425
463	0.01020073539
464	0.01019728565
465	0.01018530681
466	0.0101793823
467	0.01016996743
468	0.01016536912
469	0.01016081041
470	0.010150022
471	0.01014358779
472	0.01012699187
473	0.0101223161
474	0.01012063513
475	0.01011321499
476	0.01010213051
477	0.01009887683
478	0.01009222189
479	0.01008598637
480	0.0100793284
481	0.01007098808
482	0.01006199035
483	0.01004932162
484	0.01004637534
485	0.01004514929
486	0.01003981928
487	0.01003508149
488	0.01002877414
489	0.01002281962
490	0.01002008842
491	0.01001739237
492	0.01001719433
493	0.01001461227
494	0.01001442046
495	0.01000838592
496	0.0100007829
497	0.009993983326
498	0.009990870342
499	0.009982813371
500	0.009977181711
501	0.009972172294
502	0.009968316441
503	0.009963617191
504	0.009951468169
505	0.009943027929
506	0.009939354212
507	0.009936994568
508	0.009932943338
509	0.009926319104
510	0.009919299668
511	0.009916893652
512	0.009912753164
513	0.009907650321
514	0.009901564613
515	0.009901207478
516	0.009891351805
517	0.009891159213
518	0.009886183343
519	0.009881066834
520	0.009877803776
521	0.009873212916
522	0.009863968569
523	0.009860693837
524	0.009856507558
525	0.009856332755
526	0.009851609772
527	0.0098415581
528	0.009832804069
529	0.00982905555
530	0.009826523858
531	0.009823310542
532	0.009816356471
533	0.009807506782
534	0.009804208906
535	0.009800300929
536	0.009796310161
537	0.009789423197
538	0.009782069268
539	0.009779235689
540	0.009777804917
541	0.009774600433
542	0.009769517291
543	0.009762530024
544	0.009759983436
545	0.009756909496
546	0.009751551343
547	0.00974354092
548	0.009741581036
549	0.009736536169
550	0.00973458359
551	0.009727586001
552	0.009718096921
553	0.009708693328
554	0.009706270553
555	0.009698413989
556	0.009694360189
557	0.00968822206
558	0.009688058426
559	0.009687900046
560	0.00968162427
561	0.00967667128
562	0.009670032237
563	0.00966273582
564	0.009662584654
565	0.009658361848
566	0.009653265077
567	0.009647519532
568	0.009644514918
569	0.00963975479
570	0.00963312257
571	0.009628630396
572	0.009622020002
573	0.009616332898
574	0.009610843502
575	0.009606370079
576	0.009605424376
577	0.009597622437
578	0.009586943854
579	0.009585678769
580	0.00957950692
581	0.009575349101
582	0.009572290456
583	0.009567865302
584	0.009563147815
585	0.009556939907
586	0.009549535285
587	0.009546569443
588	0.009543432528
589	0.009542695516
590	0.009541717191
591	0.009538593926
592	0.009531052457
593	0.009524660766
594	0.009521845226
595	0.009513616871
596	0.009510237203
597	0.009509540885
598	0.009505649734
599	0.009501707834
600	0.009501583316
601	0.009494469315
602	0.009491345858
603	0.009486241701
604	0.009485581839
605	0.009482913386
606	0.009480086946
607	0.009475601281
608	0.009474761436
609	0.009470495806
610	0.009461147525
611	0.009455340242
612	0.009448324465
613	0.009444919965
614	0.009440862273
615	0.009438253107
616	0.009432295742
617	0.0094301415
618	0.009426941036
619	0.009423756224
620	0.009417446625
621	0.00941102943
622	0.009409345226
623	0.00940452562
624	0.009403474998
625	0.009401928835
626	0.009395898812
627	0.009390298718
628	0.009386047279
629	0.009382643566
630	0.009376206621
631	0.00937531987
632	0.009372209243
633	0.009369550694
634	0.009364559452
635	0.009363013303
636	0.009362085044
637	0.009356718488
638	0.00934887879
639	0.009345522418
640	0.009344764918
641	0.009337249275
642	0.00933106471
643	0.009329414285
644	0.009327580553
645	0.009318229469
646	0.009316336749
647	0.009312747804
648	0.009309817234
649	0.009308372405
650	0.00930643923
651	0.009300939679
652	0.009292540237
653	0.009290845298
654	0.009289590725
655	0.009284382267
656	0.009281808017
657	0.009272582974
658	0.00926876922
659	0.009264845767
660	0.009262174506
661	0.009258930214
662	0.009248819372
663	0.009247885588
664	0.009241209634
665	0.009238931021
666	0.00923731844
667	0.009234079938
668	0.009233978824
669	0.009226719418
670	0.009222737739
671	0.009218273032
672	0.009215564838
673	0.009210962806
674	0.00920922497
675	0.00920793046
676	0.009204918737
677	0.00920328586
678	0.009197784199
679	0.009196515165
680	0.009196413309
681	0.0091950198
682	0.009193905971
683	0.00919196006
684	0.009187721513
685	0.009184685145
686	0.009183371135
687	0.009181385766
688	0.00917632017
689	0.009171186539
690	0.009169323946
691	0.009163479886
692	0.009161706056
693	0.009156300243
694	0.00914941691
695	0.009146412556
696	0.009145507464
697	0.009139176683
698	0.00913291451
699	0.009128367092
700	0.009122590783
701	0.009119671935
702	0.009114831394
703	0.009114012543
704	0.009108331933
705	0.00910783178
706	0.009103250767
707	0.009097897392
708	0.00909492614
709	0.009093525071
710	0.009090532415
711	0.009086594284
712	0.009085728454
713	0.009083895092
714	0.009079375147
715	0.009074392301
716	0.009069313575
717	0.009068653362
718	0.009067776775
719	0.009065564207
720	0.009061838995
721	0.009058937775
722	0.009051365533
723	0.00904569797
724	0.009040939926
725	0.009035596596
726	0.009030952922
727	0.00902799158
728	0.009019277016
729	0.009017474218
730	0.009014214164
731	0.009009324502
732	0.00900180204
733	0.009000882159
734	0.008995229964
735	0.008991708469
736	0.008987685178
737	0.00898209834
738	0.008979334546
739	0.00897383888
740	0.00897074568
741	0.008968394773
742	0.008962773835
743	0.008958989992
744	0.00895561318
745	0.008953183094
746	0.008947978667
747	0.008938032135
748	0.008931370859
749	0.008928720703
750	0.008927742809
751	0.008923133098
752	0.008917979006
753	0.008911607818
754	0.008909969732
755	0.008906596973
756	0.008901254853
757	0.008898042409
758	0.008890725133
759	0.008888140778
760	0.008887226226
761	0.008882586105
762	0.008880672689
763	0.008878751537
764	0.00887613792
765	0.008870794027
766	0.008864126842
767	0.008862765283
768	0.008855992721
769	0.008845032706
770	0.008839091538
771	0.008833951506
772	0.008830534097
773	0.008823551694
774	0.008822789928
775	0.008818252911
776	0.008815547225
777	0.008812564919
778	0.00881001184
779	0.00880638669
780	0.008805818596
781	0.008804790229
782	0.008803489826
783	0.008799729313
784	0.008797317515
785	0.008794705914
786	0.008792498935
787	0.008791061163
788	0.008784979363
789	0.008781680379
790	0.008780450364
791	0.008777766905
792	0.008770139072
793	0.008767645981
794	0.008764113797
795	0.008761216557
796	0.008753409206
797	0.008749125875
798	0.008744635845
799	0.008740019798
800	0.008732973156
801	0.008730992414
802	0.008730195725
803	0.008726107851
804	0.008720989978
805	0.008717621188
806	0.008709850728
807	0.008705516108
808	0.008703870553
809	0.008701069154
810	0.008693526342
811	0.008691557596
812	0.008686041831
813	0.008682676256
814	0.008680535897
815	0.008676038706
816	0.008672911261
817	0.008672229981
818	0.008667026556
819	0.008660916962
820	0.00865668494
821	0.008653713684
822	0.00864932304
823	0.008644503825
824	0.00864033092
825	0.008636000278
826	0.008631468585
827	0.008627662906
828	0.008626387191
829	0.008624889768
830	0.008622091448
831	0.008619545863
832	0.008616465132
833	0.008614824734
834	0.008612345425
835	0.008611390407
836	0.008608862587
837	0.008605335643
838	0.008601425233
839	0.008599967862
840	0.008598850362
841	0.008594999332
842	0.008594263489
843	0.008593643693
844	0.008591135988
845	0.00858804677
846	0.008586084246
847	0.008583101965
848	0.008576527247
849	0.00857185491
850	0.008567728012
851	0.008565372686
852	0.008561436408
853	0.008555813594
854	0.008546965476
855	0.00854211251
856	0.008534987109
857	0.008531777289
858	0.008529443558
859	0.008525630728
860	0.008521186082
861	0.008520255936
862	0.008517084951
863	0.008516769847
864	0.008514214745
865	0.008510783647
866	0.008507820547
867	0.00850551598
868	0.008504056993
869	0.00850357008
870	0.008501917777
871	0.00849613964
872	0.008493174413
873	0.008486427304
874	0.008485064335
875	0.008482064844
876	0.008475296448
877	0.008473133333
878	0.008466796881
879	0.008461493376
880	0.008459443474
881	0.008456481126
882	0.008452336743
883	0.00844798881
884	0.008441894054
885	0.008438864779
886	0.008433289045
887	0.008427540585
888	0.008424464665
889	0.00842271624
890	0.008420758392
891	0.008414310251
892	0.008411357848
893	0.008408386726
894	0.008407972567
895	0.008406078927
896	0.008404323413
897	0.008401891618
898	0.008399155867
899	0.008394937303
900	0.008390654001
901	0.008389714171
902	0.008384955087
903	0.008383509629
904	0.00838264013
905	0.008379182044
906	0.008376190676
907	0.008373607743
908	0.008370576387
909	0.008368354825
910	0.008366291694
911	0.008364852014
912	0.008358475008
913	0.008355535386
914	0.008353039614
915	0.008348790416
916	0.0083476342
917	0.008347046441
918	0.008344357814
919	0.008342527916
920	0.008340258364
921	0.008337327302
922	0.008333397989
923	0.008329256284
924	0.008327762116
925	0.008322233245
926	0.008319642238
927	0.008318051292
928	0.00831691214
929	0.008312974705
930	0.00831178637
931	0.008304610288
932	0.008302093382
933	0.008300223172
934	0.008299915245
935	0.008293223913
936	0.008291046977
937	0.008287575934
938	0.00828493316
939	0.008280357212
940	0.008279541384
941	0.008278564527
942	0.008274255201
943	0.008271417228
944	0.008264963905
945	0.008263268162
946	0.008259836022
947	0.008256858355
948	0.008253792282
949	0.008250796323
950	0.008249031668
951	0.008246640064
952	0.008244237855
953	0.008240914873
954	0.008236543632
955	0.008232363585
956	0.008230953065
957	0.008227173453
958	0.008225734634
959	0.008220849871
960	0.008218055976
961	0.00821588365
962	0.00821341888
963	0.00820966234
964	0.008208744325
965	0.008207430682
966	0.008205141216
967	0.00820276445
968	0.008201576377
969	0.008199164339
970	0.008195403517
971	0.00818949094
972	0.008187759537
973	0.008183024201
974	0.00817953231
975	0.008176569202
976	0.008174614563
977	0.008172826003
978	0.0081696643
979	0.008167522315
980	0.008162261532
981	0.00816157362
982	0.008161302763
983	0.008157558529
984	0.008154284317
985	0.008152090849
986	0.00814891271
987	0.008147023378
988	0.008144704182
989	0.008139920757
990	0.008138971808
991	0.008136510064
992	0.008132721382
993	0.008130137333
994	0.008123017127
995	0.008119273406
996	0.008114094981
997	0.008109539682
998	0.008108009619
999	0.008103689905
